id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1360216,ArtFulLife II,1186353,Fred,,Northwest District,45.52752234405095,-122.6976312868223,Entire home/apt,125,1,115,2015-12-14,3.85,2,352
4120960,The Marine Layer Loft,20024343,Shelby,,Northwest District,45.527640317430404,-122.69827523319549,Entire home/apt,175,2,69,2015-12-18,4.79,1,360
3312683,Room in Northwest Cultural District,12668677,Lurelle,,Northwest District,45.52925374532276,-122.69921286890008,Private room,68,1,42,2015-12-05,2.27,3,356
5163751,Penthouse Apartment in the Pearl,26708195,Sara,,Northwest District,45.53154618414469,-122.68730180363207,Entire home/apt,150,2,11,2015-10-20,1.49,1,125
3649423,Lost Arts Ranch,10850744,Chris,,Russell,45.53801161278028,-122.52531987737646,Private room,48,1,10,2015-08-16,0.58,1,365
7983622,Cozy ranch-style home in quiet NE**,14693927,Martin,,Russell,45.53572927248441,-122.53013967299535,Private room,75,1,7,2015-11-29,1.60,2,365
8887382,The cute house 10 minutes from PDX,46417526,Aleks,,Russell,45.536551879431876,-122.52962005274304,Entire home/apt,130,1,6,2015-12-21,3.16,1,361
7421726,Cozy ranch-style home in quiet NE*,14693927,Martin,,Russell,45.535450235006365,-122.52895722583662,Private room,85,1,12,2015-12-01,2.43,2,364
6822933,Spacious Family Home Near Airport,22346957,Yaba,,Russell,45.53686862365551,-122.51842103330875,Entire home/apt,149,7,2,2015-07-31,0.37,1,125
6765698,Inner North East Basement Apartment,21178351,Andrew,,Grant Park,45.5363846972205,-122.63616783817969,Entire home/apt,126,1,0,,,1,89
8068944,Charming 1910 Retreat in NE,7881291,Omid,,Grant Park,45.536086236074134,-122.62730082999684,Entire home/apt,250,2,14,2015-11-29,3.36,1,331
9109113,"♥ Romantic, Wood-paneled Studio!",27974994,White Spider,,Grant Park,45.541159927906094,-122.62691824538233,Entire home/apt,69,1,3,2015-11-29,1.67,2,355
596528,"Lovely Home, Great for Family/Group",2949835,Andrea,,Grant Park,45.5417339296824,-122.61849740844647,Entire home/apt,185,2,16,2015-08-29,0.39,1,252
1260528,Funky Pad Suite - Parkside Portland,6865209,Paul,,Grant Park,45.54147391963311,-122.62986989340766,Entire home/apt,90,1,354,2015-12-30,11.88,1,116
7508766,Park-adjacent guest room & bicycle,39335899,Zachariah,,Grant Park,45.54195983722547,-122.62727854617506,Private room,65,1,13,2015-10-26,2.47,1,90
4279899,Comfort in NE Portland,7481808,Bridget,,Grant Park,45.539712643653125,-122.61596208911612,Entire home/apt,185,3,1,2015-07-02,0.16,1,334
7493660,3 br/2.5 ba Craftsman Bungalow,677635,Lee,,Grant Park,45.53931445808695,-122.62203880470362,Entire home/apt,200,1,0,,,1,308
1420478,Chez Rosette Guest House,7647618,Rose,,Grant Park,45.54337262087325,-122.62729188790712,Entire home/apt,120,2,61,2015-10-05,2.06,1,351
6064671,Contemporary Studio in NE PDX,7825942,Sharon,,Grant Park,45.53911830015689,-122.63848208505026,Entire home/apt,95,2,14,2015-11-28,2.61,1,365
7644915,Lovely Northeast Portland Oasis,19538819,Louise,,Grant Park,45.53724804331919,-122.63629987827697,Entire home/apt,125,3,1,2015-12-20,1,1,151
3433867,Separate entry to private room,6083552,Danielle,,Grant Park,45.535621998469495,-122.62744436608969,Private room,82,2,48,2015-10-24,2.82,1,364
5096047,Unique space in finished basement,26332488,Cindy,,Grant Park,45.536105341168174,-122.63659929925207,Private room,99,1,30,2015-12-09,3.47,1,364
6480900,Modern Charmer in NE Portland,33865629,Jarrod,,Grant Park,45.53653449299572,-122.63537531153497,Entire home/apt,350,2,8,2015-10-12,1.39,1,301
558060,Just Like Home in NE Portland,2744094,Janet,,Grant Park,45.54050461018975,-122.63208664203523,Private room,50,1,40,2015-10-07,0.97,1,358
1560267,Pearl District Private Suite,2655510,Steven,,Pearl,45.52792470186463,-122.68245514574888,Private room,125,2,126,2015-12-25,4.55,1,315
8017282,Pearl District industrial loft apt,23262059,Sara And Tim,,Pearl,45.52779290536829,-122.68149782175198,Entire home/apt,125,3,7,2015-11-12,1.86,4,365
7115058,Tastefully modern home in the Pearl,19786705,Bert,,Pearl,45.534195839664235,-122.68449067322322,Entire home/apt,149,2,5,2015-10-26,0.88,1,157
9437159,Clean Private Room/Bath in Pearl,7186886,Randy,,Pearl,45.5314410702904,-122.68211982425694,Private room,65,1,11,2015-12-30,8.68,1,51
10055550,"Modern, Large Townhouse @ the Pearl",24633415,David,,Pearl,45.53104274830158,-122.68251331071329,Entire home/apt,317,1,0,,,3,365
9131630,Rustic Pearl District Loft,10255733,Kevin,,Pearl,45.527660725686054,-122.68529389167433,Entire home/apt,149,7,0,,,1,343
10115153,Penthouse PDX Room + Bath,51668965,Jackie,,Pearl,45.52439883412318,-122.67999465225286,Private room,85,1,0,,,2,60
7938320,Walk Anywhere - NW Portland,9672111,,,Pearl,45.523942832015116,-122.68601474906326,Entire home/apt,100,30,15,2015-11-06,3.41,1,333
4653530,Pearl District Condo,22374567,Joshua,,Pearl,45.52483991602047,-122.68257050736862,Entire home/apt,175,2,1,2015-01-02,0.08,1,41
9028622,Modern Apartment in the Pearl,47129633,San,,Pearl,45.53332242159542,-122.6846207285891,Private room,104,1,2,2015-11-16,0.87,2,365
10069401,2000 sq. ft. 3BR in the Pearl,51668965,Jackie,,Pearl,45.524437149381654,-122.6785332432297,Entire home/apt,300,3,0,,,2,125
3051280,Urban Pearl Oasis Mid-Century Loft,3905143,Lindsey,,Pearl,45.52951817892221,-122.68235030148315,Entire home/apt,200,7,26,2015-12-12,1.34,1,357
9515764,Downtown! Access to everything!,49302542,Svetlana,,Pearl,45.53157979873168,-122.68506812751478,Private room,60,4,1,2015-12-06,1,1,306
7749593,"Pearl District, Views, Contemporary",24633415,David,,Pearl,45.53100665162412,-122.68258318249478,Entire home/apt,399,1,7,2015-12-26,1.51,3,356
1399503,Gorgeous Pearl Loft  ,2209026,Kristen,,Pearl,45.53048899790311,-122.68491377888338,Entire home/apt,171,3,42,2015-07-25,1.42,1,8
1268334,Luxury Waterfront Apt in the Pearl,676837,Joleen,,Pearl,45.533918281738,-122.68072288668968,Entire home/apt,225,4,3,2015-04-20,0.11,1,244
2350012,NW PDX LOFT/CONDO ,6705774,,,Pearl,45.52672976713521,-122.68604524169231,Entire home/apt,120,30,95,2015-11-28,4.39,1,182
4766653,Luxury loft in the Pearl,3285925,Irina,,Pearl,45.52990185861339,-122.68498139971523,Entire home/apt,95,3,11,2015-12-20,1.40,1,5
5978996,Private Pearl Retreat / NW Portland,29930312,Tracy,,Pearl,45.52881945586394,-122.68225963935954,Private room,99,2,29,2015-12-23,5.03,1,331
3611491,Artist's Loft in the Pearl,10260888,Riikka,,Pearl,45.5293631056233,-122.68669447385899,Entire home/apt,188,2,11,2015-11-27,0.68,4,365
2768429,Historic Loft In The Pearl District,10260888,Riikka,,Pearl,45.52866423721737,-122.6857774011221,Entire home/apt,108,7,5,2015-10-30,0.38,4,324
9091405,"Modern, Classy Pearl District Loft!",47403487,Amber,,Pearl,45.524585090170355,-122.68389083416126,Entire home/apt,199,2,7,2015-12-15,3.33,2,42
8565813,Loft in the Pearl,10260888,Riikka,,Pearl,45.52572924560486,-122.68426010947381,Entire home/apt,118,6,0,,,4,335
1837659,Modern Highrise in the Pearl!,9605713,Max,,Pearl,45.53156323791094,-122.68158943460772,Entire home/apt,84,6,4,2014-02-24,0.15,1,365
7938980,NW Pearl District loft with view!,27974994,,,Pearl,45.52677352283577,-122.68216675490523,Entire home/apt,139,30,6,2015-12-25,1.61,2,365
37676,Mt. Hood View in the Pearl District,162158,Paul,,Pearl,45.52555361687026,-122.68193014239843,Entire home/apt,175,6,99,2015-10-21,1.49,1,310
1650042,Pent House Condo in heart of Pearl,8752109,Alexander,,Pearl,45.52491076715667,-122.68552108138908,Entire home/apt,245,14,26,2015-10-24,0.93,1,365
10055898,Spacious Pearl District Apt,51453291,Stumptown,,Pearl,45.529794696157744,-122.68073087612647,Entire home/apt,192,1,0,,,3,340
8761490,Near Union Station & Riverfront,19652449,Tom,,Pearl,45.53398025774232,-122.68286152917582,Private room,85,1,12,2015-11-24,4.44,2,363
2537805,"1,600 Sq ft Pearl District Loft !",12994901,Tami,,Pearl,45.52722081939341,-122.67769852395827,Entire home/apt,200,7,9,2015-11-27,0.43,1,319
8555477,Extended Stay Pearl Condo,31600533,Derrick,,Pearl,45.53111683671547,-122.6818709729353,Entire home/apt,220,6,2,2015-12-09,0.75,1,114
8596633,"Bright, Modern Studio Loft Inner NW",45237321,Martin,,Pearl,45.52965726381025,-122.68339953466318,Entire home/apt,155,2,8,2015-12-13,2.96,1,333
7344165,Condo in the heart of the Pearl,38473131,Kelly,,Pearl,45.530176212721145,-122.68281743310659,Entire home/apt,190,2,6,2015-12-14,1.44,1,287
4278501,Luxury Pearl 1-bedroom Condo,2808210,Nicholas,,Pearl,45.53177715995471,-122.67997723293057,Entire home/apt,100,7,15,2015-10-19,1.24,2,365
10054419,Comfortable Apt in Pearl District,51453291,Stumptown,,Pearl,45.52981759047803,-122.68283740975069,Entire home/apt,189,1,0,,,3,359
8371484,Amazing Pearl District Loft,44122497,Zac And Fumi,,Pearl,45.52701662370935,-122.68302350572361,Entire home/apt,175,2,9,2015-12-21,4.03,1,149
8932221,Prime Location! Beautiful Venue!,46701604,Ryan,,Pearl,45.527042231588304,-122.68249068352705,Entire home/apt,150,1,0,,,1,350
6899217,NEW MODERN DT Pearl Dist 2 BR Loft,12061555,Marie,,Pearl,45.530948711466614,-122.68590483201608,Entire home/apt,200,1,28,2015-12-01,4.31,1,231
9061886,"Clean, Modern Apartment. Location!!",47129633,San,,Pearl,45.53315152247704,-122.68448185067753,Private room,104,1,0,,,2,365
9478778,Two Bedroom Riverfront Condo,48968402,Ashley,,Pearl,45.53122261086226,-122.67935500665853,Entire home/apt,200,1,0,,,1,334
7816627,New Contemporary in Pearl District,24633415,David,,Pearl,45.53300384625296,-122.68314622764076,Entire home/apt,399,1,13,2015-12-26,3.39,3,84
5581525,Studio Close-in NE/ConvCntr,1583959,Doug,,Lloyd District,45.53266083035267,-122.65653009650165,Entire home/apt,89,4,27,2015-11-28,2.93,1,79
9238982,Urban loft in downtown Portland,34105356,Taylor,,Lloyd District,45.53178246731833,-122.6611988035652,Entire home/apt,127,2,0,,,1,161
6690925,Cozy APT in center Portland Oregon,34951548,,,Lloyd District,45.53381294955766,-122.65074115330464,Private room,35,5,1,2015-06-15,0.15,1,185
6992895,The Kinley Manor Guest House,4203145,Rupert And Scott,,Lloyd District,45.5346654298821,-122.65685624948398,Entire home/apt,120,2,17,2015-11-21,2.79,2,301
3698451,Heaven in the City,18846362,Malika & Ian,,Lloyd District,45.53447195724811,-122.66644592182018,Entire home/apt,110,2,46,2015-12-18,6.05,2,332
9757480,Funky Apartment Downtown,6397933,Todd,,Lloyd District,45.53061544728337,-122.66316558850428,Entire home/apt,77,2,0,,,1,365
7578798,Charming 1920s Apt ... with a cat!,36535553,Paige,,Lloyd District,45.534772075796866,-122.65153084335792,Entire home/apt,85,2,11,2015-12-14,2.50,1,33
673443,Comfy Clean KING bed on 3rd floor,1649046,MocA & RyAn,,Montavilla,45.511170001761435,-122.58237377882126,Private room,60,3,17,2015-08-02,0.50,2,363
7582200,"Bright, Open, and Great Location!",4280743,Emily,,Montavilla,45.52784120273149,-122.58243890353029,Entire home/apt,130,2,2,2015-12-27,1.76,1,25
3442518,"Clean, Quiet Bedroom Near MAX",17209915,Donald,,Montavilla,45.51481713422669,-122.57380654786279,Private room,39,2,7,2015-07-01,0.39,1,291
6317136,Cozy private room in Montavilla,16832426,Kaila,,Montavilla,45.523200356756725,-122.57674347605516,Private room,45,1,21,2015-12-03,3.52,2,362
6030421,Vintage Airstream - Mt Tabor,3364292,Lisa + Kevin,,Montavilla,45.51573326197898,-122.58196380546849,Entire home/apt,55,1,41,2015-12-20,5.32,3,85
6202475,Tabor Home & Vintage Airstream,3364292,Lisa + Kevin,,Montavilla,45.51444388435943,-122.58265427539776,Entire home/apt,195,2,10,2015-12-13,1.44,3,158
7462757,Montavilla Mid-Century Charmer,364118,Felicia,,Montavilla,45.51774003561999,-122.57645381261203,Entire home/apt,59,2,0,,,1,0
2645573,Family Friendly Montavilla Bungalow,6600557,Ashley,,Montavilla,45.52873701709314,-122.5890212118683,Entire home/apt,150,3,3,2015-12-30,0.71,1,344
39472,Quiet Room in Montavilla,169320,Gabbie,,Montavilla,45.52449728585343,-122.58217754456894,Private room,70,3,58,2015-09-25,0.89,1,179
5979427,Portland Wings BnB,31042891,Darlene,,Montavilla,45.523742063204736,-122.58903037437659,Entire home/apt,120,2,23,2015-12-07,2.67,1,363
7789359,Montavilla Mid-Century Modern Gem,22857238,Eric,,Montavilla,45.51021385567329,-122.57138269479817,Entire home/apt,85,2,2,2015-12-06,1.71,1,20
1113346,Spacious BUNK bed on the 2nd floor,1649046,MocA & RyAn,,Montavilla,45.51322456554111,-122.58123474495098,Private room,55,3,9,2014-08-01,0.28,2,363
1129330,Spacious Modern Montavilla Studio,215610,,,Montavilla,45.51270854456967,-122.57043348073857,Entire home/apt,75,30,7,2015-08-09,0.42,1,11
145199,"Upstairs, studio with bath, fridge",683139,Amy,,Montavilla,45.53007914813224,-122.59075405336085,Private room,50,3,52,2015-10-28,0.95,1,328
1022232,Mt. Tabor - Urban Retreat,3364292,Lisa + Kevin,,Montavilla,45.51365572476978,-122.58271300703568,Entire home/apt,145,2,60,2015-11-29,1.81,3,337
2552957,Atomic Ranch in Mt Tabor: Kng Beds!,1274930,Mel And Ry,,Montavilla,45.526433479237824,-122.5928511560515,Entire home/apt,99,1,83,2015-12-27,4.07,2,346
4617122,Private in room in hip neighborhood,2042247,Andrew,,Montavilla,45.52050206833839,-122.58189791324867,Private room,95,1,4,2015-08-15,0.66,1,365
8484205,Blue Heaven at Mt. Tabor,44683387,Mickey,,Montavilla,45.515439813938215,-122.58123295017799,Entire home/apt,175,1,0,,,1,365
4969290,Cool Cozy House Convenient Location,14681337,Peter,,Montavilla,45.52511346332951,-122.57500832891584,Private room,59,1,9,2015-09-21,1.16,1,365
2448638,"East Tabor Delight, Mt. Tabor Park",12523076,Kim Huong,,Montavilla,45.51787487415001,-122.57920982176016,Entire home/apt,175,5,5,2015-10-20,0.26,2,357
3911116,Single Room in Montavilla,15572451,Jerry,,Montavilla,45.526651987938045,-122.56813532594971,Private room,55,1,19,2015-08-03,1.15,1,365
4540309,room in Montavilla home,23543237,Nicole,,Montavilla,45.525395627787205,-122.58845674483663,Private room,45,1,9,2015-08-24,0.69,1,365
2895159,Mother Approved! (one bedroom),158946,David,,Montavilla,45.5239152520864,-122.58391625869359,Private room,65,2,4,2015-10-11,0.64,3,338
1301875,Acclaimed Net-Zero Passive House,195320,Garrett,,Montavilla,45.52447025921439,-122.58924143090675,Private room,89,2,95,2015-11-29,3.31,1,90
3174584,Little Gem on a Quiet Street,16022740,Fonda & Dan,,Montavilla,45.53425640708649,-122.58479696750894,Private room,50,2,40,2015-10-19,2.12,1,362
2895572,House - 2 bedrooms with hot tub,158946,David,,Montavilla,45.52534049153633,-122.5851202093041,Entire home/apt,99,1,2,2015-08-17,0.42,3,13
6304219,Quaint  private room in Montavilla,16832426,Kaila,,Montavilla,45.52295158388615,-122.57790604647302,Private room,40,1,26,2015-12-29,8.48,2,360
36836,Mother Approved! (Two bedrooms),158946,David,,Montavilla,45.52526356690632,-122.58403559514412,Private room,85,2,162,2015-12-01,2.48,3,349
195115,Modern Montavilla studio apartment,948255,,,Montavilla,45.528164065065724,-122.57927299555065,Entire home/apt,69,180,26,2015-05-28,0.49,1,365
7874997,Unique Cozy NE Portland Home,41507239,Heather,,Montavilla,45.5292517891429,-122.58202307591182,Entire home/apt,109,1,10,2015-10-14,2.42,1,22
1646310,1915 Craftsman Bungalow Mt. Tabor,5453439,Hisham,,Montavilla,45.51749666023485,-122.57303495225182,Entire home/apt,125,1,23,2015-11-21,0.97,1,365
2008728, Bicycle BnB in Montavilla,2684543,Kathleen And Darin,,Montavilla,45.53336597888514,-122.58717617202142,Private room,49,1,55,2015-10-11,3.54,1,245
6334087,Montavilla Mid-Century,15722410,Alyssa,,Montavilla,45.524765302479324,-122.58228278423873,Entire home/apt,100,1,7,2015-11-15,1.04,1,211
6644545,Comfortable and Clean NE Portland,17475380,Josh,,Montavilla,45.5342101100889,-122.58722829006165,Private room,60,1,14,2015-07-26,2.07,1,365
6701832,Unique Montavilla Bungalow,7410554,Alex,,Montavilla,45.52890455260471,-122.56828919822611,Private room,45,3,8,2015-12-01,1.52,1,329
6538296,Cozy Apartment in NE Portland,5788419,Rebecca,,Montavilla,45.53492549014066,-122.58918317662665,Entire home/apt,85,1,10,2015-09-27,1.42,1,252
7398308,Cozy house with private backyard,20082274,Shannon,,Montavilla,45.51986452233501,-122.57325432660578,Entire home/apt,115,1,0,,,1,142
3703201,Lovely Montavilla Ranch ,828435,,,Montavilla,45.51162758434306,-122.56875133115261,Entire home/apt,100,30,8,2015-10-04,1.19,1,85
543988,Quaint English Cottage Garden Apt.,40759,Sue And Bob,,Laurelhurst,45.52321851711227,-122.61774746813703,Entire home/apt,95,2,68,2015-12-25,1.60,2,323
8444035,Laurelhurst at Hollywood Max Stop!,14152796,Barb,,Laurelhurst,45.53168008975516,-122.62075336064073,Entire home/apt,149,1,5,2015-12-27,1.81,1,344
9736647,Belmont/Hawthorne/Laurelhurst Park,33451922,Sandy,,Laurelhurst,45.5192921973466,-122.6231676180399,Entire home/apt,250,3,0,,,1,8
3301085,Modern urban farmhouse - 3bd/2ba,1649579,Mj,,Laurelhurst,45.519869758043384,-122.62123479264878,Entire home/apt,300,3,5,2015-12-26,0.27,1,359
6712131,"Magnolia Room, sunny and bright",4256569,Carie,,Laurelhurst,45.53345798045251,-122.62957380712905,Private room,65,1,4,2015-09-07,0.91,1,307
1531400,Lovely Laurelhurst + extra bedroom,3390843,Carmen,,Laurelhurst,45.52363865714071,-122.62142029872807,Private room,60,1,13,2015-12-18,3.51,1,204
4511818,Stunning 1910 Remodeled Craftsman,1731137,Stephanie,,Laurelhurst,45.531818147524824,-122.62893280800012,Entire home/apt,300,1,62,2015-12-14,4.53,1,319
9632943,Modern Laurelhurst Flat,46497916,Juli,,Laurelhurst,45.52197892480272,-122.63140175513138,Entire home/apt,169,3,1,2015-12-15,1,1,362
7870313,Portland Pied-à-terre,34734781,Hanna,,Laurelhurst,45.52231230199045,-122.62960317394248,Entire home/apt,120,2,7,2015-12-21,3.44,1,51
9842582,Historic Laurelhurst Residence,2433032,Elena,,Laurelhurst,45.52370819544285,-122.63064091932252,Entire home/apt,400,1,0,,,1,57
9718131,Cozy & Convenient in Portland,48538337,Emily,,Laurelhurst,45.52064603922642,-122.6195702274224,Entire home/apt,108,1,0,,,1,353
1747546,Single Private Room in Laurelhurst,4133362,Shera,,Laurelhurst,45.51929323602822,-122.62126148330834,Private room,60,1,34,2015-12-17,1.48,2,354
2114753,Sunny Room in Historic Laurelhurst,4133362,Shera,,Laurelhurst,45.52078004943574,-122.62286245718846,Private room,70,1,63,2015-12-02,2.65,2,321
1943748,Classic Close-In Portland,10053932,Larry,,Kerns,45.52351979507172,-122.64481835926598,Entire home/apt,136,2,63,2015-12-18,2.48,1,157
3324384,Spacious Two Bedroom In Inner SE,13358761,Jonathan,,Kerns,45.524351994107676,-122.65511827752073,Entire home/apt,135,1,109,2015-12-15,5.84,1,335
2460691,本当に日本語OK&Quiet & Convenient,12582159,Tim,,Kerns,45.52494167854946,-122.6333647055849,Private room,65,3,57,2015-12-12,2.61,1,328
8655422,"""Laurelhurst Ranch"" / The Study!",44352183,Holly Jo,,Kerns,45.5231199698471,-122.63606595519259,Private room,55,1,3,2015-11-08,1.15,2,345
4157998,2 Bedrooms  Private Bath - Inner SE,8784402,Jon And Seth,,Kerns,45.521952803000914,-122.63238189317343,Private room,73,2,51,2015-12-16,3.53,1,173
8421305,"""Laurelhurst Ranch"" / Beach Room!",44352183,Holly Jo,,Kerns,45.52459888016627,-122.63552497253242,Private room,55,1,5,2015-11-07,1.69,2,365
1499098,Charming and Spacious Walk Up,530830,Faith,,Kerns,45.52393995025803,-122.65201266894289,Entire home/apt,110,1,156,2015-12-10,5.37,2,351
6065353,Light-Drenched & Plant-Filled 1B,3806847,Monika,,Kerns,45.52610178891247,-122.64745030958953,Entire home/apt,180,20,1,2015-06-30,0.16,1,232
6438462,Fantastic Close-In Oasis!,26447461,Rand,,Kerns,45.52985500173054,-122.64323491589673,Entire home/apt,150,1,44,2015-12-23,6.77,1,343
1261196,Close-in Classic Portland House,234549,Kerry,,Kerns,45.52482519968451,-122.64332874881866,Entire home/apt,190,2,80,2015-12-13,2.80,1,307
2772182,On Holiday! -- Heart of Portland,5181321,Robin,,Kerns,45.5193581400763,-122.63534474498334,Entire home/apt,137,2,68,2015-11-29,3.88,1,358
3698388,Eastside Apt Near it all NO CAR RQD,8568327,Courtney,,Kerns,45.52771028190249,-122.63963618820559,Entire home/apt,139,1,8,2015-08-15,0.48,1,0
5061229,"Roomy, quiet, equipped NE apartment",16111776,Ryan,,Kerns,45.523250532032954,-122.6432539297718,Entire home/apt,100,2,15,2015-11-29,1.37,1,325
1151857,Bright and Spacious Queen Suite,6313800,Margot,,Kerns,45.52572088406505,-122.63770111111806,Entire home/apt,155,2,35,2015-11-16,1.57,4,365
2285460,"Laurelhurst ""treehouse""  Apartment",11364310,Saumya,,Kerns,45.523659142008846,-122.63409506966214,Entire home/apt,95,2,31,2015-12-08,1.71,1,275
4431531,Hip 2 Bedroom Laurelhurst House!,4327542,Jennifer & Brad,,Kerns,45.52718475631741,-122.63635910443766,Entire home/apt,195,1,32,2015-12-13,3.45,1,82
6994143,Laurelhurst/Kerns Victorian,20161930,Lila,,Kerns,45.52229944945554,-122.63465342755131,Entire home/apt,150,5,2,2015-12-01,0.45,1,7
1718234,Urban Meeting Space in Downtown PDX,4580167,Shannon,,Kerns,45.523167572010195,-122.65797439157217,Entire home/apt,430,1,3,2014-08-22,0.14,4,365
4758390,Victorian home tastefully furnished,1040130,Peter,,Kerns,45.523296529232255,-122.6332829508333,Entire home/apt,200,3,6,2015-08-18,0.50,1,272
9331815,Private Central Eastside Queen Bed,48432037,Charli,,Kerns,45.52289199289971,-122.64883886402492,Private room,75,1,0,,,1,334
6158263,Cozy room in BEST neighborhood!,10928596,Benjamin,,Kerns,45.5265339842646,-122.63290159824481,Private room,49,7,0,,,3,224
2856689,Large & Cozy Apt.on NE Flanders St,11233426,Jennifer,,Kerns,45.5248290036306,-122.63587459849234,Entire home/apt,105,2,96,2015-12-29,4.80,1,318
7132347,Pine Street Guest House,34838666,Michele,,Kerns,45.5208561236738,-122.63602824923844,Entire home/apt,250,3,20,2015-12-23,4.80,1,305
6108204,Charming house in the heart of PDX!,851489,Jingzi,,Kerns,45.52518306431811,-122.63830307723477,Entire home/apt,120,2,0,,,2,78
10105821,Couch in best neighborhood!,50145120,Carolanne,,Kerns,45.52740278031848,-122.64157155510026,Shared room,15,1,0,,,2,5
4559812,Urban Paradise. 1 BDRM house in SE,10783143,Lenore And Mateo,,Kerns,45.52407207238748,-122.64891354093902,Entire home/apt,95,2,16,2015-11-08,1.40,1,216
2440738,Laurelhurst Loft above the trees!,8927355,Michele,,Kerns,45.52205243425876,-122.63446250701249,Entire home/apt,85,2,109,2015-12-21,4.93,1,303
53940,"Central E. Side: light, airy haven",206917,Sue,,Kerns,45.525315106742354,-122.6327176209322,Private room,77,3,13,2015-10-13,1.66,2,363
53939,Central East Side: comfy suite ,206917,Sue,,Kerns,45.528174206260026,-122.63581985893188,Private room,59,3,31,2015-11-20,1.45,2,363
3980743,Close to Wendy's!,245394,Celeste,,Kerns,45.5291044160261,-122.63205824555125,Entire home/apt,150,3,11,2015-08-22,0.69,1,363
6181499,Room for rent in 2 Bedroom home,10928596,Benjamin,,Kerns,45.527062726946575,-122.63248030354612,Private room,60,15,3,2015-10-21,0.65,3,224
10105619,Bed in great Inner SE/NE!,50145120,Carolanne,,Kerns,45.52691493774265,-122.64084595401665,Private room,30,2,0,,,2,3
2507526,Central+Contemporary+Urban Living,7583085,Daniel And Tessah,,Kerns,45.52540726403388,-122.63766761682243,Private room,70,2,69,2015-12-11,3.15,1,171
218708,Amazing Location in NE King Suite,6313800,Margot,,Kerns,45.52183842389704,-122.63537970214877,Entire home/apt,120,2,97,2015-11-08,1.87,4,365
1265215,Hawthorne Hideaway,3740344,Meg,,Kerns,45.52597979463718,-122.63193646250643,Entire home/apt,141,1,74,2015-10-13,2.46,1,364
9350743,Cozy 2 bedroom home for the Holiday,10928596,Benjamin,,Kerns,45.528004034590026,-122.63261675402386,Entire home/apt,74,10,0,,,3,29
3264764,"Heart of SE, Spacious 1 bedroom",3034094,Ben,,Kerns,45.52532802422293,-122.65757921504249,Entire home/apt,100,2,13,2014-10-09,0.70,1,365
8088954,"Perfect, Sunny apartment. Recharge!",42716497,Nyla,,Kerns,45.522555337366704,-122.63290794589032,Entire home/apt,100,2,9,2015-11-29,2.31,1,99
3264307,GREAT ROOM IN WONDERFUL SE LOCATION,16506821,Sasa/Senada,,Kerns,45.52309451702494,-122.64492127229508,Private room,65,1,68,2015-12-12,3.57,1,363
3615584,Guest Bedroom - Inner Eastside,5656370,Nick,,Kerns,45.52586899104222,-122.63772106722733,Private room,40,1,122,2015-12-22,6.88,1,85
1707298,"Stay @ Jupiter Hotel, Downtown PDX",4580167,Shannon,,Kerns,45.52328162693785,-122.65661951746362,Entire home/apt,139,1,55,2015-12-20,2.03,4,364
5393534,Eastside Loft Studio,27956806,Mary Beth,,Kerns,45.52703782956517,-122.63487317812978,Entire home/apt,104,2,67,2015-12-15,6.81,1,365
296946,Opal 28 an Event Space,6313800,Margot,,Kerns,45.52794605434119,-122.63691523670585,Entire home/apt,700,1,1,2014-01-29,0.04,4,365
1009596,"Great location, vintage and cozy",250400,Dan,,Kerns,45.526109618716745,-122.63624321847139,Entire home/apt,69,2,171,2015-12-28,5.10,2,362
8323398,Lovely 2 bedroom in Laurelhurst,43310966,Jenny,,Kerns,45.52849984701162,-122.63933549121401,Entire home/apt,100,2,0,,,1,334
75460,"Close in, private apartment ",250400,Dan,,Kerns,45.525733761783385,-122.63658512960586,Entire home/apt,75,2,308,2015-12-20,5.22,2,352
10040922,Hitch Up & Go Tiny Teardrop Camper,8762773,Elizabeth,,Kerns,45.52666958703341,-122.64681262507628,Entire home/apt,50,1,0,,,2,53
3827052,"Incredible Loft, close in NE",518731,Greg,,Kerns,45.525012608650805,-122.65689599814226,Entire home/apt,150,2,57,2015-12-09,3.60,1,90
8070522,Basement Studio Near Laurelhurst,27783637,Sandy,,Kerns,45.52409687674384,-122.63279790643072,Entire home/apt,113,3,8,2015-12-14,2.02,1,361
3818850,Darling Vintage Apartment ,8926269,Lora,,Kerns,45.52868876740469,-122.64504435273341,Entire home/apt,65,1,3,2014-09-03,0.18,1,0
9242280,BRIGHT APT IN HOLLYWOOD DISTRICT!,28256779,Ayana,,Kerns,45.527233729679736,-122.63981705704003,Entire home/apt,90,2,1,2015-12-03,1,1,111
402191,VINTAGE MEETS MODERN KING SUITE,6313800,Margot,,Kerns,45.52501854052309,-122.63497291986833,Entire home/apt,120,1,99,2015-12-05,2.21,4,329
1049338,"Sunny, central east side apartment",979078,Nick,,Kerns,45.52470656252627,-122.64729237946479,Entire home/apt,95,7,24,2015-07-16,0.78,1,334
4668967,Wellfleet Room,3929214,Terry,,Kerns,45.5253986176028,-122.64336485343291,Private room,100,2,0,,,3,363
